Id,Schedule,Title,Type of Work,Company,Location,Pay,Status,State,City,Talent Type(s),Buyer Rating,Confirmed Start Time,Country,Distance,Estimated Total,Invoice ID,My Performance,Requests,Routes,Service Date,Shipments,Template,WO Rating,Zip,Schedule Note
4464327,12-20-2017 09:00 EST,Medical Alert Unit Installation & Test,General Tasks,Life Station,"UNION CITY, NJ, 07087",$50 ,Paid,NJ,UNION CITY,,0,12-20-2017 09:00 EST,US,256,$50 ,,,0,,12-20-2017 09:00 EST,0,Medical Alert Unit Installation & Test template,0,7087,
4464323,12-20-2017 09:00 EST,Medical Alert Unit Installation & Test,General Tasks,Life Station,"UNION CITY, NJ, 07087",$50 ,Paid,NJ,UNION CITY,,0,12-20-2017 09:00 EST,US,256,$50 ,,5,0,,12-20-2017 09:00 EST,0,Medical Alert Unit Installation & Test template,5,7087,
4464299,12-20-2017 09:00 EST,Medical Alert Unit Installation & Test,General Tasks,Life Station,"NORTH BERGEN, NJ, 07047",$50 ,Paid,NJ,NORTH BERGEN,,0,12-20-2017 09:00 EST,US,254,$50 ,,,0,,12-20-2017 09:00 EST,0,Medical Alert Unit Installation & Test template,0,7047,
4464301,12-20-2017 09:00 EST,Medical Alert Unit Installation & Test,General Tasks,Life Station,"FORT LEE, NJ, 07024",$50 ,Paid,NJ,FORT LEE,,0,12-20-2017 09:00 EST,US,249,$50 ,,5,0,,12-20-2017 09:00 EST,0,Medical Alert Unit Installation & Test template,5,7024,
3882076,07-10-2017 09:00 EDT,Field Service Support - MUST HAVE DESKTOP SUPPORT EXPERIENCE,Networking,Enterprise Integration,HQ - Morristown,"$1,400 ",Paid,NJ,Morristown,,0,07-10-2017 09:00 EDT,US,259,"$1,263.15 ",,,0,,07-10-2017 09:00 EDT,0,Covanta Field Services 1st Visit Template,5,7960,
3854629,07-03-2017 09:00 EDT,Field Service Support - MUST HAVE DESKTOP SUPPORT EXPERIENCE,Networking,Enterprise Integration,HQ - Morristown,"$1,120 ",Paid,NJ,Morristown,,0,07-03-2017 09:00 EDT,US,259,$807.10 ,,,0,,07-03-2017 09:00 EDT,0,Covanta Field Services 1st Visit Template,5,7960,
3835918,06-26-2017 09:00 EDT,Field Service Support - MUST HAVE DESKTOP SUPPORT EXPERIENCE,Networking,Enterprise Integration,HQ - Morristown,"$1,400 ",Paid,NJ,Morristown,,0,06-26-2017 09:00 EDT,US,259,"$1,392.65 ",,5,0,,06-26-2017 09:00 EDT,0,Covanta Field Services 1st Visit Template,5,7960,
3756335,06-22-2017 09:00 EDT,Networking/Field Service Support/Desk-side Services,Networking,Enterprise Integration,C- MacArthur,$309.05 ,Paid,NY,Ronkonkoma,,0,06-22-2017 09:00 EDT,US,251,$309.05 ,,,3,,06-22-2017 09:00 EDT,0,Covanta Field Services 1st Visit Template,4,11779,
3769762,06-19-2017 09:00 EDT,Field Service Support - MUST HAVE DESKTOP SUPPORT EXPERIENCE,Networking,Enterprise Integration,HQ - Morristown,"$1,400 ",Paid,NJ,Morristown,,0,06-19-2017 09:00 EDT,US,259,"$1,124.90 ",,,0,,06-19-2017 09:00 EDT,0,Covanta Field Services 1st Visit Template,5,7960,
3761039,06-14-2017 09:00 EDT,Networking/Field Service Support/Desk-side Services,Networking,Enterprise Integration,C- Huntington,$420 ,Paid,NY,East Northport,,0,06-14-2017 09:00 EDT,US,244,$283.50 ,,,0,,06-14-2017 09:00 EDT,0,Covanta Field Services 1st Visit Template,5,11731,
3757383,06-12-2017 09:00 EDT,Field Service Support - MUST HAVE DESKTOP SUPPORT EXPERIENCE,Networking,Enterprise Integration,HQ - Morristown,"$1,400 ",Paid,NJ,Morristown,,0,06-12-2017 09:00 EDT,US,259,"$1,192.80 ",,,0,,06-12-2017 09:00 EDT,0,Covanta Field Services 1st Visit Template,5,7960,
3753245,06-06-2017 09:00 EDT,Networking/Field Service Support/Desk-side Services,Networking,Enterprise Integration,C- Babylon,$280 ,Paid,NY,West Babylon,,0,06-06-2017 09:00 EDT,US,255,$262.50 ,,,0,,06-06-2017 09:00 EDT,0,Covanta Field Services 1st Visit Template,5,11704,
3757376,06-05-2017 09:00 EDT,Field Service Support - MUST HAVE DESKTOP SUPPORT EXPERIENCE,Networking,Enterprise Integration,HQ - Morristown,"$1,400 ",Paid,NJ,Morristown,,0,06-05-2017 09:00 EDT,US,259,"$1,185.10 ",,,0,,06-05-2017 09:00 EDT,0,Covanta Field Services 1st Visit Template,5,7960,
3741220,05-30-2017 09:00 EDT,Field Service Support - MUST HAVE DESKTOP SUPPORT EXPERIENCE Tues through Friday work,Networking,Enterprise Integration,HQ - Morristown,"$1,120 ",Paid,NJ,Morristown,,0,05-30-2017 09:00 EDT,US,259,"$1,109.50 ",,,0,,05-30-2017 09:00 EDT,0,Covanta Field Services 1st Visit Template,5,7960,
3718982,05-22-2017 10:30 EDT,Copy of Copy of Field Service Support - MUST HAVE DESKTOP SUPPORT EXPERIENCE,Networking,Enterprise Integration,HQ - Morristown,"$1,400 ",Paid,NJ,Morristown,,0,05-22-2017 10:30 EDT,US,259,"$1,373.75 ",,,0,,05-22-2017 10:30 EDT,0,Covanta Field Services 1st Visit Template,5,7960,
3711595,05-15-2017 10:30 EDT,Copy of Field Service Support - MUST HAVE DESKTOP SUPPORT EXPERIENCE,Networking,Enterprise Integration,HQ - Morristown,"$1,400 ",Paid,NJ,Morristown,,0,05-15-2017 10:30 EDT,US,259,"$1,255.10 ",,5,0,,05-15-2017 10:30 EDT,0,Covanta Field Services 1st Visit Template,5,7960,
3703948,05-11-2017 09:00 EDT,Associate Parts/Complete Scanner Inventory (if needed)/NTS Returns,General Tasks,Warehouse Anywhere,Treasure Island Storage,$280 ,Paid,NY,Brooklyn,,0,05-11-2017 09:00 EDT,US,262,$56 ,,,0,,05-11-2017 09:00 EDT,0,,5,11231,
3675230,05-10-2017 05:45 EDT,SGH 5566 - Install Network Gear,Networking,Terix,"5566 - NEW YORK, NY",$139.60 ,Paid,NY,NEW YORK,,0,05-10-2017 05:45 EDT,US,256,$139.60 ,,,5,,05-10-2017 05:45 EDT,0,SGH Installs template,0,10036,
3694203,05-09-2017 09:00 EDT,Field Service Support - MUST HAVE DESKTOP SUPPORT EXPERIENCE Tues through Friday work,Networking,Enterprise Integration,HQ - Morristown,"$1,120 ",Paid,NJ,Morristown,,0,05-09-2017 09:00 EDT,US,259,$957.95 ,,,0,,05-09-2017 09:00 EDT,0,Covanta Field Services 1st Visit Template,5,7960,
3679139,05-05-2017 15:00 EDT,"Capsa Healthcare Cart, Part Swap",General Tasks,CapsaHealthcare,Saint Josephs Medical Center,$150 ,Paid,NY,Yonkers,,0,05-05-2017 15:00 EDT,US,243,$70.50 ,,,0,3,05-05-2017 15:00 EDT,0,,5,10701,
3676626,05-05-2017 08:00 EDT,Installation of New POS - Win 7 - POS Primary,Point of Sale,NETFOR,"UPS,CLIFTON",$130 ,Paid,NJ,CLIFTON,,0,05-05-2017 08:00 EDT,US,251,$130 ,,,2,,05-05-2017 08:00 EDT,0,,5,7012,
3677260,05-03-2017 09:00 EDT,Associate Parts/Complete NTS Returns (if needed),General Tasks,Warehouse Anywhere,CubeSmart-Tuckahoe,$280 ,Paid,NY,Tuckahoe,,0,05-03-2017 09:00 EDT,US,241,$266 ,,,0,,05-03-2017 09:00 EDT,0,RFID Warehouse - ILS,5,10707,
3643538,05-01-2017 08:00 EDT,Uninstall and reinstall Office equipment,Windows Device,PIVITAL,TD Ameritrade,$200 ,Paid,NY,Scarsdale,,0,05-01-2017 08:00 EDT,US,239,$156 ,,,4,,05-01-2017 08:00 EDT,0,,0,10583,
3643529,04-29-2017 08:00 EDT,Uninstall and reinstall Office equipment,Windows Device,PIVITAL,TD Ameritrade,$200 ,Paid,NY,Scarsdale,,0,04-29-2017 08:00 EDT,US,239,$125.25 ,,,4,,04-29-2017 08:00 EDT,0,,0,10583,
3643528,04-28-2017 15:00 EDT,Uninstall and reinstall Office equipment,Windows Device,PIVITAL,TD Ameritrade,$150 ,Paid,NY,Scarsdale,,0,04-28-2017 15:00 EDT,US,239,$44.50 ,,,4,,04-28-2017 15:00 EDT,0,,0,10583,
3668003,04-28-2017 09:00 EDT,300 West 57th Street Desktop Support,Windows Device,Hearst,"NY, NY, 10019",$134.75 ,Paid,NY,NY,,0,04-28-2017 09:00 EDT,US,255,$134.75 ,,,0,,04-28-2017 09:00 EDT,0,,5,10019,
3657843,04-25-2017 09:00 EDT,Associate Parts/Locate Parts//NTS Returns (if possible),General Tasks,Warehouse Anywhere,Treasure Island Storage,$343 ,Paid,NY,Brooklyn,,0,04-25-2017 09:00 EDT,US,262,$343 ,,,0,,04-25-2017 09:00 EDT,0,RFID Warehouse - ILS,5,11231,
3637924,04-18-2017 09:00 EDT,Associate Parts/NTS Returns/Scanner Inventory (if needed),General Tasks,Warehouse Anywhere,Treasure Island Storage,$421.05 ,Paid,NY,Brooklyn,,0,04-18-2017 09:00 EDT,US,262,$421.05 ,,,0,,04-18-2017 09:00 EDT,0,RFID Warehouse - ILS,5,11231,
3623770,04-13-2017 10:30 EDT,300 West 57th Street Desktop Support,Windows Device,Hearst,"NY, NY, 10019",$140 ,Paid,NY,NY,,0,04-13-2017 10:30 EDT,US,255,$137.90 ,,5,0,,04-13-2017 10:30 EDT,0,,5,10019,
3604004,04-13-2017 07:45 EDT,MAC/SGH 7239 - Install Network Gear,Networking,Terix,"7239 - JERSEY CITY, NJ",$120 ,Paid,NJ,JERSEY CITY,,0,04-13-2017 07:45 EDT,US,258,$120 ,,5,8,,04-13-2017 07:45 EDT,0,SGH Installs template,0,7310,
3619880,04-11-2017 09:00 EDT,Associate/NTS Returns,General Tasks,Warehouse Anywhere,Treasure Island Storage,$613.90 ,Paid,NY,Brooklyn,,0,04-11-2017 09:00 EDT,US,262,$613.90 ,,,0,,04-11-2017 09:00 EDT,0,RFID Warehouse - ILS,5,11231,
3602516,04-04-2017 09:00 EDT,Associate Parts/Check w/Front Office for Deliveries,General Tasks,Warehouse Anywhere,Treasure Island Storage,$488.25 ,Paid,NY,Brooklyn,,0,04-04-2017 09:00 EDT,US,262,$488.25 ,,,0,,04-04-2017 09:00 EDT,0,RFID Warehouse - ILS,0,11231,
3576624,03-29-2017 08:00 EDT,Install POS Cash Registers and their peripherals DAY 2,Point of Sale,PIVITAL,DICK'S SPORTING GOODS 1317,$193.75 ,Paid,NY,MASSAPEQUA,,0,03-29-2017 08:00 EDT,US,258,$193.75 ,1486,,0,,03-29-2017 08:00 EDT,0,CuC - 7 Day Projects,0,11758,
3576620,03-28-2017 08:00 EDT,Install POS Cash Registers and their peripherals,Point of Sale,PIVITAL,DICK'S SPORTING GOODS 1317,$198.50 ,Paid,NY,MASSAPEQUA,,0,03-28-2017 08:00 EDT,US,258,$198.50 ,1485,,0,,03-28-2017 08:00 EDT,0,CuC - 7 Day Projects,5,11758,
3581423,03-27-2017 09:00 EDT,Amalgam Work Request,General Tasks,Warehouse Anywhere,Treasure Island Storage,$427.35 ,Paid,NY,Brooklyn,,0,03-27-2017 09:00 EDT,US,262,$427.35 ,,,0,,03-27-2017 09:00 EDT,0,Amalgam Work Request,5,11231,
3574910,03-24-2017 10:00 EDT,3-24-17 NYC08 Down Shed,General Tasks,Warehouse Anywhere,NYC08,$50 ,Paid,NY,Tuckahoe,,0,03-24-2017 10:00 EDT,US,241,$50 ,,5,0,537,03-24-2017 10:00 EDT,0,Down Shed,0,10707,
3571454,03-23-2017 11:55 EDT,ASAP KIOSK BRANDING,Kiosk,Site Services Now,"New York, NY, 10044",$50 ,Paid,NY,New York,,0,03-23-2017 11:55 EDT,US,255,$50 ,,,0,,03-23-2017 11:55 EDT,0,,0,10044,
3547570,03-23-2017 07:45 EDT,MAC/SGH 5315 - Install Network Gear,Networking,Terix,"New York, NY, 10001",$120 ,Paid,NY,New York,,0,03-23-2017 07:45 EDT,US,256,$120 ,,,2,,03-23-2017 07:45 EDT,0,SGH Installs template,0,10001,
3547535,03-22-2017 07:45 EDT,MAC/SGH 6254 - Install Network Gear,Networking,Terix,"Garden City, NY, 11530",$120 ,Paid,NY,Garden City,,0,03-22-2017 07:45 EDT,US,256,$120 ,,,2,,03-22-2017 07:45 EDT,0,SGH Installs template,0,11530,
3563592,03-20-2017 09:00 EDT,Associate Parts  @ Each Location/Check w/ Front Office,General Tasks,Warehouse Anywhere,Treasure Island Storage,$280 ,Paid,NY,Brooklyn,,0,03-20-2017 09:00 EDT,US,262,$165.55 ,,,0,,03-20-2017 09:00 EDT,0,RFID Warehouse - ILS,5,11231,
3527854,03-07-2017 11:00 EST,Associations/NTS Returns/Purge Parts,General Tasks,Warehouse Anywhere,Treasure Island Storage,$702.80 ,Paid,NY,Brooklyn,,0,03-07-2017 11:00 EST,US,262,$702.80 ,,,0,,03-07-2017 11:00 EST,0,,5,11231,
3498783,03-06-2017 10:00 EST,EMV Refresh REVISIT,Point of Sale,PIVITAL,T-MOBILE RT 9530,$100 ,Paid,NJ,ORANGE,,0,03-06-2017 10:00 EST,US,257,$20 ,,5,0,,03-06-2017 10:00 EST,0,,0,7050,
3497044,02-23-2017 09:00 EST,NTS Returns/Associate Parts Not Scanning/,General Tasks,Warehouse Anywhere,CubeSmart-Jamacia/Queens,$627.90 ,Paid,NY,Jamacia/Queens,,0,02-23-2017 09:00 EST,US,258,$522.90 ,,,0,,02-23-2017 09:00 EST,0,RFID Warehouse - ILS,5,11435,
3457124,02-14-2017 10:00 EST,Label parts to be returned to client,General Tasks,Warehouse Anywhere,CubeSmart-Jamacia/Queens,$627.55 ,Paid,NY,Jamacia/Queens,,0,02-14-2017 10:00 EST,US,258,$627.55 ,,5,0,,02-14-2017 10:00 EST,0,NTS Returns,5,11435,
3457056,02-08-2017 10:00 EST,Label parts to be returned to client,General Tasks,Warehouse Anywhere,Uncle Bob's Self Storage # 375,$438.55 ,Paid,NJ,Lodi,,0,02-08-2017 10:00 EST,US,248,$438.55 ,,5,0,,02-08-2017 10:00 EST,0,NTS Returns,5,7644,
3459627,02-08-2017 10:00 EST,Label parts to be returned to client,General Tasks,Warehouse Anywhere,CubeSmart-Tuckahoe,$315 ,Paid,NY,Tuckahoe,,0,02-08-2017 10:00 EST,US,241,$315 ,,5,0,,02-08-2017 10:00 EST,0,NTS Returns,5,10707,
3339421,01-30-2017 10:00 EST,EMV Refresh,Point of Sale,PIVITAL,"NEW YORK, NY, 10040",$100 ,Paid,NY,NEW YORK,,0,01-30-2017 10:00 EST,US,248,$50 ,,5,2,,01-30-2017 10:00 EST,0,,0,10040,
3381197,01-26-2017 10:00 EST,EMV Refresh,Point of Sale,PIVITAL,"BROOKLYN, NY, 11219",$100 ,Paid,NY,BROOKLYN,,0,01-26-2017 10:00 EST,US,264,$20 ,,,1,,01-26-2017 10:00 EST,0,,0,11219,
3381179,01-24-2017 10:00 EST,EMV Refresh,Point of Sale,PIVITAL,"BROOKLYN, NY, 11222",$100 ,Paid,NY,BROOKLYN,,0,01-24-2017 10:00 EST,US,258,$49.40 ,,,1,,01-24-2017 10:00 EST,0,,0,11222,
3381182,01-24-2017 10:00 EST,EMV Refresh,Point of Sale,PIVITAL,"BROOKLYN, NY, 11237",$100 ,Paid,NY,BROOKLYN,,0,01-24-2017 10:00 EST,US,259,$35 ,,,1,,01-24-2017 10:00 EST,0,,0,11237,
3416450,01-23-2017 14:07 EST,NTS Returns/Picture for EPCID# Part,General Tasks,Warehouse Anywhere,CubeSmart-Tuckahoe,$210 ,Paid,NY,Tuckahoe,,0,01-23-2017 14:07 EST,US,241,$210 ,,,0,,01-23-2017 14:07 EST,0,RFID Warehouse - ILS,5,10707,
3381259,01-23-2017 10:00 EST,EMV Refresh REVISIT,Point of Sale,PIVITAL,"BROOKLYN, NY, 11234",$100 ,Paid,NY,BROOKLYN,,0,01-23-2017 10:00 EST,US,265,$39 ,,,1,,01-23-2017 10:00 EST,0,,0,11234,
3391386,01-20-2017 09:00 EST,PC upgrade installation swap,Windows Device,PIVITAL,"Fidelity Investments, IC307 NYC Rockefeller Center",$95.60 ,Paid,NY,New York,,0,01-20-2017 09:00 EST,US,256,$95.60 ,1609,,2,,01-20-2017 09:00 EST,0,,5,10020,
3391385,01-19-2017 09:00 EST,PC upgrade installation swap,Windows Device,PIVITAL,"Fidelity Investments, IC307 NYC Rockefeller Center",$107.20 ,Paid,NY,New York,,0,01-19-2017 09:00 EST,US,256,$107.20 ,1608,,2,,01-19-2017 09:00 EST,0,,5,10020,
3391383,01-18-2017 09:00 EST,PC upgrade installation swap,Windows Device,PIVITAL,"Fidelity Investments, IC307 NYC Rockefeller Center",$160.20 ,Paid,NY,New York,,0,01-18-2017 09:00 EST,US,256,$160.20 ,1607,,2,,01-18-2017 09:00 EST,0,CompuCom One offs,5,10020,
3401024,01-17-2017 10:00 EST,Associate Parts/Place In the Unit,General Tasks,Warehouse Anywhere,CubeSmart #315,$210 ,Paid,NJ,Cranford,,0,01-17-2017 10:00 EST,US,266,$51.80 ,,,0,,01-17-2017 10:00 EST,0,RFID Warehouse - ILS,5,7016,
3401429,01-17-2017 10:00 EST,Scanner Inventory/Associate Parts,General Tasks,Warehouse Anywhere,Treasure Island Storage,"$1,050 ",Paid,NY,Brooklyn,,0,05-19-2025 16:03 EDT,US,262,$834.40 ,,,0,,01-17-2017 10:00 EST,0,RFID Warehouse - ILS,5,11231,
3339426,01-17-2017 09:00 EST,EMV Refresh,Point of Sale,PIVITAL,"NEW YORK, NY, 10028",$100 ,Paid,NY,NEW YORK,,0,01-17-2017 09:00 EST,US,254,$20 ,,,2,,01-17-2017 09:00 EST,0,,0,10028,
3373477,01-06-2017 12:00 EST,Scanner Inventory,General Tasks,Warehouse Anywhere,CubeSmart-Jamacia/Queens,$258.30 ,Paid,NY,Jamacia/Queens,,0,01-06-2017 12:00 EST,US,258,$258.30 ,,,4,,01-06-2017 12:00 EST,0,RFID Warehouse - ILS,5,11435,
3250149,12-22-2016 10:00 EST,EMV Refresh,Point of Sale,PIVITAL,"NEW YORK, NY, 10027",$100 ,Paid,NY,NEW YORK,,0,12-22-2016 10:00 EST,US,252,$73.40 ,,,1,,12-22-2016 10:00 EST,0,,5,10027,
3250175,12-22-2016 10:00 EST,EMV Refresh,Point of Sale,PIVITAL,"NEW YORK, NY, 10033",$100 ,Paid,NY,NEW YORK,,0,12-22-2016 10:00 EST,US,249,$31.40 ,,,1,,12-22-2016 10:00 EST,0,,0,10033,
3250146,12-21-2016 10:00 EST,EMV Refresh,Point of Sale,PIVITAL,"NEW YORK, NY, 10022",$100 ,Paid,NY,NEW YORK,,0,12-21-2016 10:00 EST,US,256,$75.40 ,,5,1,,12-21-2016 10:00 EST,0,,5,10022,
3250148,12-21-2016 10:00 EST,EMV Refresh,Point of Sale,PIVITAL,5276,$100 ,Paid,NY,New York,,0,12-21-2016 10:00 EST,US,257,$54.80 ,,,1,,12-21-2016 10:00 EST,0,,0,10011,
3250150,12-20-2016 10:00 EST,EMV Refresh,Point of Sale,PIVITAL,"NEW YORK, NY, 10019",$157.20 ,Paid,NY,NEW YORK,,0,12-20-2016 10:00 EST,US,255,$157.20 ,,,1,,12-20-2016 10:00 EST,0,,5,10019,
3250154,12-20-2016 10:00 EST,EMV Refresh,Point of Sale,PIVITAL,"NEW YORK, NY, 10003",$415.20 ,Paid,NY,NEW YORK,,0,12-20-2016 10:00 EST,US,258,$415.20 ,,,1,,12-20-2016 10:00 EST,0,,5,10003,
3250160,12-14-2016 10:00 EST,EMV Refresh,Point of Sale,PIVITAL,"NEW YORK, NY, 10024",$100 ,Paid,NY,NEW YORK,,0,12-14-2016 10:00 EST,US,254,$74.60 ,,,1,,12-14-2016 10:00 EST,0,,5,10024,
3250166,12-14-2016 10:00 EST,EMV Refresh,Point of Sale,PIVITAL,"NEW YORK, NY, 10001",$261 ,Paid,NY,NEW YORK,,0,12-14-2016 10:00 EST,US,256,$261 ,,,1,,12-14-2016 10:00 EST,0,,0,10001,
3250159,12-13-2016 10:00 EST,EMV Refresh,Point of Sale,PIVITAL,"NEW YORK, NY, 10028",$119.80 ,Paid,NY,NEW YORK,,0,12-13-2016 10:00 EST,US,254,$119.80 ,,,1,,12-13-2016 10:00 EST,0,,5,10028,
3309980,12-12-2016 09:00 EST,RMIC/REFRESH,Windows Device,PIVITAL,"New York, NY, 10006",$126.60 ,Paid,NY,New York,,0,12-12-2016 09:00 EST,US,259,$126.60 ,1059,,0,,12-12-2016 09:00 EST,0,,5,10006,
3197327,11-14-2016 09:00 EST,"PC Support - New York, NY",Windows Device,AXA Professionals,"Louis Vuitton,Louis Vuitton - Houston, TX",$800 ,Paid,TX,Houston,,0,11-14-2016 09:00 EST,US,1583,$702.60 ,,,1,,11-14-2016 09:00 EST,0,,5,77056,
2712168,06-01-2016 10:00 EDT,Doctors Office Media Player Swapout,Windows Device,Phoinix Group,Adult Comprehensive Universal Medical Assoc.,$40 ,Paid,NY,New York,,0,06-01-2016 10:00 EDT,US,257,$40 ,,4,2,,06-01-2016 10:00 EDT,0,HM Doctors Office Media Player Swap Out,5,10016,
2348950,12-16-2015 13:00 EST,Install additional MWS tablet and docking station.,Point of Sale,Spencer Technologies,Gap Outlet 04247,$135 ,Paid,NY,Jackson Heights,,0,12-16-2015 13:00 EST,US,256,$48.60 ,,,0,,12-16-2015 13:00 EST,0,,0,11372,
2306280,11-24-2015 12:00 PST,Install X Scanners & Cables at a Retail Location,General Tasks,"iTEK Services, INC",Ross #0050,$65 ,Paid,WA,Seattle,,0,11-24-2015 12:00 EST,US,2328,$65 ,,,0,,11-24-2015 12:00 PST,0,,5,98133,
2211259,11-13-2015 13:30 PST,VoIP phone moves November 13-14th,POTS,Computer Network Support & Service,Disney Seattle,$400 ,Paid,WA,Seattle,,0,11-13-2015 13:30 EST,US,2330,$25 ,,,0,,11-13-2015 13:30 PST,0,,5,98104,
2262355,11-09-2015 09:00 PST,printer showing smudges down the page,Printer,Definitive ISS,EEOC Seattle Field Office,$140 ,Paid,WA,Seattle,,0,11-09-2015 09:00 EST,US,2330,$112 ,,,0,,11-09-2015 09:00 PST,0,,5,98104,
2262358,11-09-2015 09:00 PST,printer showing smudges down the page,Printer,Definitive ISS,EEOC Seattle Field Office,$140 ,Paid,WA,Seattle,,0,11-09-2015 09:00 EST,US,2330,$112 ,,,0,,11-09-2015 09:00 PST,0,,5,98104,
2228668,11-06-2015 08:45 PST,"WIN7 PC, Hard Drive, and Periphreal installation",Windows Device,Essintial,"AUBURN, WA, 98002",$242.40 ,Paid,WA,AUBURN,,0,11-06-2015 08:45 EST,US,2329,$242.40 ,,,1,,11-06-2015 08:45 PST,0,,0,98002,
2218910,11-03-2015 08:30 PST,Re-imaging laptops to Windows 7   (need 2 techs 3 days - flat rate of $650 each tech on 3rd day),Windows Device,Definitive ISS,AAC EEOC Seattle,$650 ,Paid,WA,Seattle,,0,11-03-2015 08:30 EST,US,2329,$650 ,,,7,,11-03-2015 08:30 PST,0,,5,98104,
2216833,10-28-2015 12:00 PDT,Install X Scanners & Cables at a Retail Location,General Tasks,"iTEK Services, INC",Ross #0050,$65 ,Paid,WA,Seattle,,0,10-28-2015 12:00 EDT,US,2328,$65 ,,,1,,10-28-2015 12:00 PDT,0,,5,98133,
2106919,10-12-2015 05:45 PDT,Hard Drive Swap - POS Installation -PC Move,Server/Storage,"Apex Computer Systems, Inc.",37389,$180 ,Paid,WA,Bellevue,,0,10-12-2015 05:45 EDT,US,2323,$180 ,,,3,,10-12-2015 05:45 PDT,0,,5,24955,
2155284,10-08-2015 05:45 PDT,Hard Drive Swap - POS Installation -PC Move,Server/Storage,"Apex Computer Systems, Inc.",526,$180 ,Paid,WA,Seattle,,0,10-08-2015 05:45 EDT,US,2330,$180 ,,,1,,10-08-2015 05:45 PDT,0,,5,98101,
2141841,10-06-2015 09:00 PDT,"Install 4 Desktops (dual monitor setups), 2 Retrofits; configure existing printers/scanners ***VIP AGENT w/ MULTIPLE OFFICES - THIS JOB MAY REQUIRE 2 TECHS***",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - TACOMA, WA",$250 ,Paid,WA,TACOMA,,0,10-06-2015 09:00 EDT,US,2342,$250 ,,,4,,10-06-2015 09:00 PDT,0,,0,98409,
2110468,10-05-2015 08:00 PDT,Kroger Uscan cable,Point of Sale,xxx-AVT Technology Solutions LLC,QFC,$75 ,Paid,WA,Seattle,,0,10-05-2015 08:00 EDT,US,2327,$75 ,,,2,,10-05-2015 08:00 PDT,0,,5,98155,
2141029,09-30-2015 09:00 PDT,"***REACTIVATED ONSITE APPOINTMENT***Install 3 Desktops, 2 Retrofits; configure existing printers/scanners",Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - SEATTLE, WA",$140 ,Paid,WA,SEATTLE,,0,09-30-2015 09:00 EDT,US,2327,$140 ,,,0,,09-30-2015 09:00 PDT,0,,0,98112,
2135269,09-28-2015 08:00 PDT,Self Scan lane pin pad cable replacement,Point of Sale,xxx-AVT Technology Solutions LLC,QFC00881,$70 ,Paid,WA,SEATTLE,,0,09-28-2015 08:00 EDT,US,2330,$70 ,,,0,,09-28-2015 08:00 PDT,0,,0,98109,
2125498,09-22-2015 10:00 PDT,Troubleshoot workstation having IE browser issues,Windows Device,NETFOR,"AIMCO,Seattle",$195 ,Paid,WA,Seattle,,0,09-22-2015 10:00 EDT,US,2330,$130 ,,,1,,09-22-2015 10:00 PDT,0,,5,98121,
2111895,09-21-2015 08:00 PDT,Kroger Refresh,Point of Sale,xxx-AVT Technology Solutions LLC,FredMeyer,$75 ,Paid,WA,SEATTLE,,0,09-21-2015 08:00 EDT,US,2332,$75 ,,,0,,09-21-2015 08:00 PDT,0,,0,98168,
2095338,09-17-2015 08:00 PDT,Kroger Uscan cable,Point of Sale,xxx-AVT Technology Solutions LLC,FredMeyer,$85 ,Paid,WA,Seattle,,0,09-17-2015 08:00 EDT,US,2326,$85 ,,,4,,09-17-2015 08:00 PDT,0,,0,98125,
2095256,09-16-2015 08:00 PDT,Kroger Uscan cable,Point of Sale,xxx-AVT Technology Solutions LLC,QFC,$85 ,Paid,WA,Seattle,,0,09-16-2015 08:00 EDT,US,2327,$85 ,,,4,,09-16-2015 08:00 PDT,0,,0,98125,
2110500,09-15-2015 15:00 PDT,Replace SkinCare Printer,Kiosk,"ARS Services, LLC",Sephora #200,$65 ,Paid,WA,Seattle,,0,09-15-2015 15:00 EDT,US,2327,$65 ,,,0,,09-15-2015 15:00 PDT,0,,5,98105,
2097148,09-15-2015 09:00 PDT,Install 2 Desktops (dual monitor setups); configure existing printers/scanners,Windows Device,"Tech Data (Formerly Avnet, Inc)","ALLSTATE - SEATTLE, WA",$110 ,Paid,WA,SEATTLE,,0,09-15-2015 09:00 EDT,US,2326,$110 ,,,0,,09-15-2015 09:00 PDT,0,,0,98115,
2095126,09-14-2015 08:00 PDT,Kroger Uscan cable,Point of Sale,xxx-AVT Technology Solutions LLC,QFC,$180 ,Paid,WA,Seattle,,0,09-14-2015 08:00 EDT,US,2329,$180 ,,,2,,09-14-2015 08:00 PDT,0,,0,98102,
2095112,09-14-2015 08:00 PDT,Kroger Uscan cable,Point of Sale,xxx-AVT Technology Solutions LLC,QFC,$70 ,Paid,WA,Seattle,,0,09-14-2015 08:00 EDT,US,2330,$70 ,,,2,,09-14-2015 08:00 PDT,0,,0,98109,
2095113,09-14-2015 08:00 PDT,Kroger Uscan cable,Point of Sale,xxx-AVT Technology Solutions LLC,QFC,$70 ,Paid,WA,Seattle,,0,09-14-2015 08:00 EDT,US,2333,$70 ,,,1,,09-14-2015 08:00 PDT,0,,0,98116,
